RTA-408	CC(F)(F)C(=O)N[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	
lestaurtinib	C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13	
ambenonium	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	
pirenoxine	OC(=O)c1cc(O)c2c3nc4ccccc4oc3cc(=O)c2n1	
KD-023	CCCCCCCCCCCCCCOc1ccc(o1)C(O)=O	
nilotinib	Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F	
Lu-AA-47070	CC(C)(C)CC(=O)Nc1c(F)cc(cc1F)C(=O)\N=c1/sccn1COP(O)(O)=O	
abametapir	Cc1ccc(nc1)-c1ccc(C)cn1	
1-hexadecanal	CCCCCCCCCCCCCCCC=O	
BMS-191011	Oc1ccc(Cl)cc1Cn1nc(oc1=O)-c1ccc(cc1)C(F)(F)F	
PIK-293	Cc1ccccc1-n1c(Cn2ncc3c(N)ncnc23)nc2cccc(C)c2c1=O	
GW-9662	[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccccc1	
R-59022	Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccccc1)c1ccc(F)cc1	
CYT-997	CCC[C@H](Nc1nc(ncc1C)-c1ccc(NC(=O)NCC)c(OC)c1)c1cccnc1	
CR8-(R)	CC[C@H](CO)Nc1nc(NCc2ccc(cc2)-c2ccccn2)c2ncn(C(C)C)c2n1	
CL-218872	Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F	
TC-S-7003	CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n2c4ccccc4nc2n(-c2c(C)cccc2C)c3=O)cc1	
nolatrexed	Cc1ccc2nc(N)nc(O)c2c1Sc1ccncc1	
iCRT-14	Cc1cc(\C=C2/SC(=O)N(C2=O)c2ccccc2)c(C)n1-c1cccnc1	
AZD5363	NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCO)c1ccc(Cl)cc1	
PF-04620110	Nc1ncnc2OCCN(c3ccc(cc3)[C@H]3CC[C@H](CC(O)=O)CC3)C(=O)c12	
PD-0325901	OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F	
muscimol	NCc1cc(O)no1	
ANR-94	CCOc1nc2c(N)ncnc2n1CC	
dehydrocorydaline	COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4c(C)c3-c2cc1OC	
UNC0642	COc1cc2c(NC3CCN(CC3)C(C)C)nc(nc2cc1OCCCN1CCCC1)N1CCC(F)(F)CC1	
CID-2745687	COC(=O)c1cnn(c1\C=N\N=C(/S)NC(C)(C)C)-c1ccc(F)cc1F	
compound-w	OC(=O)c1cc(Oc2ccc(cc2)[N+]([O-])=O)cc(Oc2ccc(cc2)[N+]([O-])=O)c1	
TC-OT-39	CN1CCCN(CC1)C(=S)[C@@H]1CCCN1C(=O)NCc1ccc(cc1C)C(=O)N1Cc2cnn(C)c2Nc2ccccc12	
vipadenant	Cc1cc(Cn2nnc3c(nc(N)nc23)-c2ccco2)ccc1N	
nintedanib	COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1	
cromoglicic-acid	OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O	
sunitinib	CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C	
NGD-98-2	CCC(CC)Nc1nc(C)c(nc1OC)-c1ccc(OC(F)(F)F)cc1OC	
diethylcarbamazine	CCN(CC)C(=O)N1CCN(C)CC1	
foxy-5	CSCC[C@H](NC=O)C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(O)=O	
PP-1	Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C	
UCL-2077	C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccnc1	
AMG-PERK-44	Cc1ccc2cc(ccc2n1)-c1c(C)ccc(C(=O)c2c(-c3ccccc3)n(C)n(-c3ccccc3)c2=O)c1N	
CGP-7930	CC(C)(CO)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	
CI-976	CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC	
nitecapone	CC(=O)C(=Cc1cc(O)c(O)c(c1)[N+]([O-])=O)C(C)=O	
KI-20227	COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1	
mofegiline	NC\C(CCc1ccc(F)cc1)=C\F	
danirixin	Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(c1O)S(=O)(=O)[C@H]1CCCNC1	
CB-5083	Cc1cc2c(cccc2n1-c1nc2CCOCc2c(NCc2ccccc2)n1)C(N)=O	
resiquimod	CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O	
benzamil	NC(NCc1ccccc1)=NC(=O)c1nc(Cl)c(N)nc1N	
PF-670462	Nc1nccc(n1)-c1c(ncn1C1CCCCC1)-c1ccc(F)cc1	
apremilast	CCOc1cc(ccc1OC)[C@@H](CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O	
tenofovir-disoproxil	CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)OCOC(=O)OC(C)C	
VU0360172	Fc1cccc(c1)C#Cc1ccc(cn1)C(=O)NC1CCC1	
filgotinib	O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1	
BQ-788	CCCC[C@@H](NC(=O)[C@@H](Cc1cn(C(=O)OC)c2ccccc12)NC(=O)[C@H](CC(C)(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(O)=O	
SEW-2871	FC(F)(F)c1sc(cc1-c1ccccc1)-c1nc(no1)-c1cccc(c1)C(F)(F)F	
GSK1292263	CC(C)c1noc(n1)N1CCC(COc2ccc(nc2)-c2ccc(cc2)S(C)(=O)=O)CC1	
clorotepine	CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(Cl)cc12	
5-methylfurmethiodide	Cc1ccc(C[N+](C)(C)C)o1	
mubritinib	FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1	
indatraline	CN[C@@H]1C[C@H](c2ccccc12)c1ccc(Cl)c(Cl)c1	
pyrvinium-pamoate	CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1.CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1	
SB-297006	CCOC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)c1ccccc1	
SKLB1002	COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC	
NSC-23766	CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1	
JNJ-26481585	Cn1cc(CNCC2CCN(CC2)c2ncc(cn2)C(=O)NO)c2ccccc12	
TC-S-7005	C[C@H](Nc1cc2c(noc2cn1)-c1ccc2OCOc2c1)c1ccccc1	
LCQ908	OC(=O)C[C@H]1CC[C@@H](CC1)c1ccc(cc1)-c1ccc(Nc2ccc(nc2)C(F)(F)F)cn1	
thiethylperazine	CCSc1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	
V-51	COc1cc(CN2CCN(CC2)c2ccc(F)cc2)cc(OC)c1OC	
etofylline	Cn1c2ncn(CCO)c2c(=O)n(C)c1=O	
GW-501516	Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F	
NSC5844	C(CNc1ccnc2cc(Cl)ccc12)Nc1ccnc2cc(Cl)ccc12	
BVT-2733	CN1CCN(CC1)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1	
SB-218078	O=C1NC(=O)c2c1c1c3ccccc3n3C4CCC(O4)n4c5ccccc5c2c4c13	
PHA-665752	Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1	
RS-67333	CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1	
antalarmin	CCCCN(CC)c1nc(C)nc2n(c(C)c(C)c12)-c1c(C)cc(C)cc1C	
bedaquiline	COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12	
dalargin	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O	
quiflapon	CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12	
IB-MECA	CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)ncnc12	
clofedanol	CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	
taranabant	C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N	
2-hydroxyflutamide	CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	
decernotinib	CCC(C)(Nc1ccnc(n1)-c1c[nH]c2ncccc12)C(=O)NCC(F)(F)F	
PU-H71	CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12	
AMG-548	Cn1c(NC[C@@H](N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O	
TC-G-1005	Cc1ccc(C)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc23)c1	
SDZ-WAG-994	CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCCC3)ncnc12	
captan	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	
LY2874455	C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl	
telatinib	CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1	
bilobalide	CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]22C(=O)O[C@@H]3OC(=O)[C@H](O)C123	
saquinavir	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	
SGX523	Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1	
PYR-41	CCOC(=O)c1ccc(cc1)N1NC(=O)\C(=C\c2ccc(o2)[N+]([O-])=O)C1=O	
aminopurvalanol-a	CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1	
salubrinal	ClC(Cl)(Cl)C(NC(=O)\C=C\c1ccccc1)NC(=S)Nc1cccc2cccnc12	
CG-400549	Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O	
SHA-68	Fc1ccc(CNC(=O)N2CCN3C(C2)C(OC3=O)(c2ccccc2)c2ccccc2)cc1	
itacitinib	Fc1c(ccnc1C(F)(F)F)C(=O)N1CCC(CC1)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12	
ZD-7155	CCc1cc2N(Cc3ccc(cc3)-c3ccccc3-c3nnn[nH]3)C(=O)CCc2c(CC)n1	
efatutazone	Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N	
lisofylline	CC(O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O	
phentermine	CC(C)(N)Cc1ccccc1	
MDL-29951	OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(O)=O	
AM-1241	CN1CCCCC1Cn1cc(C(=O)c2cc(ccc2I)[N+]([O-])=O)c2ccccc12	
iniparib	NC(=O)c1ccc(I)c(c1)[N+]([O-])=O	
sennoside-protonated	OCC1OC(Oc2cccc3c(-c4c5cccc(OC6OC(CO)C(O)C(O)C6O)c5c(O)c5c(O)cc(cc45)C(O)=O)c4cc(cc(O)c4c(O)c23)C(O)=O)C(O)C(O)C1O	
chloroxoquinoline	Oc1ccnc2cc(Cl)ccc12	
dapiprazole	Cc1ccccc1N1CCN(CCc2nnc3CCCCn23)CC1	
obidoxime	O\N=C\c1cc[n+](COC[n+]2ccc(cc2)\C=N\O)cc1	
PNU-120596	COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl	
epothilone-d	C[C@H]1CCC\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1	
lixivaptan	Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc23)c(Cl)c1	
PD-184352	Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F	
CGP-20712A	Cn1cc(nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F	
GYKI-52466	CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1	
TAS-103	CN(C)CCNc1nc2cc(O)ccc2c2-c3ccccc3C(=O)c12	
KG-5	CSc1nc(N)cc(Oc2ccc(cc2)-c2nnc(Nc3cccc(c3)C(F)(F)F)[nH]2)n1	
R-428	Nc1nc(Nc2ccc3CC[C@@H](CCc3c2)N2CCCC2)nn1-c1cc2CCCc3ccccc3-c2nn1	
spiradoline	CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1	
VU-152100	COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1	
ravuconazole	C[C@@H](c1nc(cs1)-c1ccc(cc1)C#N)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	
SB-242235	COc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1	
revaprazan	CC1N(CCc2ccccc12)c1nc(Nc2ccc(F)cc2)nc(C)c1C	
cisapride	CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c1cc(Cl)c(N)cc1OC	
TC-S-7006	Fc1ccc(Nc2c(cnc3cnc(NCc4cccnc4)cc23)C#N)cc1Cl	
AZD1208	N[C@@H]1CCCN(C1)c1c(cccc1-c1ccccc1)\C=C1/SC(=O)NC1=O	
CGP-74514	CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc12	
PF-04217903	OCCn1cc(cn1)-c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1	
SU-11274	CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1	
BVT-948	CC1(C)C(=O)NC2=C1C(=O)C(=O)c1ccccc21	
latrunculin-b	C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]2CSC(=O)N2)OC(=O)\C=C(C)/CC\C=C/1	
emorfazone	CCOc1c(cnn(C)c1=O)N1CCOCC1	
sesamin	C1Oc2ccc(cc2O1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2OCOc2c1	
GSK1904529A	CCc1cc(Nc2nccc(n2)-c2c(nc3ccccn23)-c2ccc(OC)c(c2)C(=O)Nc2c(F)cccc2F)c(OC)cc1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O	
semagacestat	CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1c2ccccc2CCN(C)C1=O	
OC000459	Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(O)=O	
VU0361737	COc1cc(NC(=O)c2ccccn2)ccc1Cl	
PSB-06126	Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O	
NKY-80	Nc1ncc2C(=O)CC(Cc2n1)c1ccco1	
olmutinib	CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3sccc3n2)cc1	
SDZ-205-557	CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC	
PF-573228	CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1	
RS-100329	Cc1c[nH]c(=O)n(CCCN2CCN(CC2)c2ccccc2OCC(F)(F)F)c1=O	
LY2157299	Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O	
YK-4-279	COc1ccc(cc1)C(=O)CC1(O)C(=O)Nc2c1c(Cl)ccc2Cl	
trequinsin	COc1cc2CCn3c(c\c(=N/c4c(C)cc(C)cc4C)n(C)c3=O)-c2cc1OC	
chidamide	Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)\C=C\c2cccnc2)cc1	
asunaprevir	COc1cnc(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)c2cc(Cl)ccc12	
leuprolide	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1	
CH-170	Cc1nc(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)no1	
idazoxane	C1CNC(N1)=C1COc2ccccc2O1	
SCH-58261	Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1	
amuvatinib	S=C(NCc1ccc2OCOc2c1)N1CCN(CC1)c1ncnc2c3ccccc3oc12	
proacipimox	COCc1c[n+]([O-])c(C)cn1	
SB-239063	COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1	
GSK2578215A	Fc1cc(ccn1)-c1ccc(OCc2ccccc2)c(c1)C(=O)Nc1cccnc1	
GKA-50	COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc1ccc(cn1)C(O)=O	
AZD5582	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1[C@@H](Cc2ccccc12)OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1	
PD-198306	Cc1cc(I)ccc1Nc1c(F)c(F)c(F)cc1C(=O)NOCC1CC1	
GSK1059615	O=C1NC(=O)\C(S1)=C\c1ccc2nccc(-c3ccncc3)c2c1	
bupicomide	CCCCc1ccc(nc1)C(N)=O	
JW-74	COc1ccc(cc1)-n1c(SCc2nc(no2)-c2ccc(C)cc2)nnc1-c1ccncc1	
flumecinol	CCC(O)(c1ccccc1)c1cccc(c1)C(F)(F)F	
schisandrin-b	COc1cc2C[C@H](C)[C@@H](C)Cc3cc4OCOc4c(OC)c3-c2c(OC)c1OC	
T-5601640	Cc1cc(on1)C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)C(F)(F)F	
GW-441756	Cn1cc(\C=C2/C(=O)Nc3cccnc23)c2ccccc12	
siponimod	CCc1cc(ccc1CN1CC(C1)C(O)=O)C(\C)=N\OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F	
sitaxentan	Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl	
TC-N-1752	CC(=O)Nc1cccc(Nc2ncnc(n2)N2CCC(CC2)OCc2ccc(OC(F)(F)F)cc2)c1C	
S1P1-agonist-III	COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(c1)C(F)(F)F	
N6-cyclopentyladenosine	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC3CCCC3)ncnc12	
oxaliplatin	O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O	
sertaconazole	Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	
ERK5-IN-1	COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1	
5-(4chlorophenyl)-4-ethyl-2,4-dihydro-3H-1,2,4-triazol-3-one	CCn1c(O)nnc1-c1ccc(Cl)cc1	
GSK3787	FC(F)(F)c1ccc(nc1)S(=O)(=O)CCNC(=O)c1ccc(Cl)cc1	
cathepsin-inhibitor-1	Cn1nc(cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N)C(C)(C)C	
acriflavine	Nc1ccc2cc3ccc(N)cc3nc2c1.C[n+]1c2cc(N)ccc2cc2ccc(N)cc12	
FPL-55712	CCCc1c(OCC(O)COc2ccc3c(oc(cc3=O)C(O)=O)c2CCC)ccc(C(C)=O)c1O	
GBR-13069	Fc1ccc(cc1)C(OCCN1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1	
WAY-362450	CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c1ccccc21)C(=O)c1ccc(F)c(F)c1	
NMS-873	Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(cc1)S(C)(=O)=O	
coenzyme-i	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	
Mps1-IN-5	COc1cc(ccc1Nc1nc2ccc(cn2n1)-c1ccc(NC(=O)[C@H](C)c2ccc(F)cc2)cc1)S(C)(=O)=O	
pivmecillinam	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](\N=C\N1CCCCCC1)C2=O	
PP-121	C1CCC(C1)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc12	
RWJ-67657	OCCC#Cc1nc(c(-c2ccncc2)n1CCCc1ccccc1)-c1ccc(F)cc1	
ASP3026	COc1cc(ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1	
CCG-63808	Cc1cccn2c1nc(Oc1ccc(F)cc1)c(\C=C(/C#N)c1nc3ccccc3s1)c2=O	
indibulin	Clc1ccc(Cn2cc(C(=O)C(=O)Nc3ccncc3)c3ccccc23)cc1	
liranaftate	COc1cccc(n1)N(C)C(=S)Oc1ccc2CCCCc2c1	
4-HQN	Oc1ncnc2ccccc12	
HEMADO	CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1	
ipragliflozin-l-proline	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(F)c(Cc2cc3ccccc3s2)c1	
2-Deoxy-2-{[methyl(nitroso)carbamoyl]amino}hexose	CN([N+][O-])C(=O)NC(C=O)C(O)C(O)C(O)CO	
inosine	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12	
tomelukast	CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O	
auranofin	CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	
ZLN-024	Cc1ccc(OCCSc2ncccn2)c(Br)c1	
radezolid	CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(F)c1)-c1ccc(CNCc2cnn[nH]2)cc1	
1-octanol	CCCCCCCCO	
PHA-680632	CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N3CCN(C)CC3)c2C1	
sertindole	Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12	
nitrocaramiphen	CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O	
UNC2250	CCCCNc1ncc(-c2ccc(CN3CCOCC3)cn2)c(N[C@H]2CC[C@H](O)CC2)n1	
FR-122047	COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1	
MIRA-1	CCC(=O)OCN1C(=O)C=CC1=O	
metrizoic-acid	CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I	
sodium-tanshinone-ii-a-sulfonate	Cc1c2c(oc1S(O)(=O)=O)-c1ccc3c(CCCC3(C)C)c1C(=O)C2=O	
camicinal	C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc3cccc(F)c3)cc2)CCN1	
PAC-1	Oc1c(CC=C)cccc1\C=N\NC(=O)CN1CCN(Cc2ccccc2)CC1	
GSK429286A	CC1=C(C(CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2cn[nH]c2cc1F	
bisindolylmaleimide-ix	Cn1cc(C2=C(C(=O)NC2=O)c2cn(CCCSC(N)=N)c3ccccc23)c2ccccc12	
tienilic-acid	OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl	
CC4	O=c1cccc2[C@@H]3C[C@@H](CN(CCN4C[C@@H]5C[C@H](C4)c4cccc(=O)n4C5)C3)Cn12	
sodium-dodecyl-sulfate	[Na].CCCCCCCCCCCCOS(O)(=O)=O	
semapimod	NC(=N)NNC(=C)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(cc(c2)C(=C)NNC(N)=N)C(=C)NNC(N)=N)cc(c1)C(=C)NNC(N)=N	
LY2183240	CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1	
sorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1	
AMG-517	CC(=O)Nc1nc2c(Oc3cc(ncn3)-c3ccc(cc3)C(F)(F)F)cccc2s1	
ETC-159	Cn1c2ncn(CC(=O)Nc3ccc(nn3)-c3ccccc3)c2c(=O)n(C)c1=O	
JZL-195	[O-][N+](=O)c1ccc(OC(=O)N2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)cc1	
AST-1306	Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)C=C)cc34)cc2Cl)c1	
NAV-26	FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCOCC3)C(=O)c3ccccc23)cc1	
P276-00	CN1CC[C@H]([C@@H]1CO)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl	
caracemide	CNC(=O)ON(C(C)=O)C(=O)NC	
trap-101	CCn1c2ccccc2n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c1=O	
